unix_time,Global_active_power
1166601780,5.892
1166601840,5.974
1166601900,5.988
1166601960,5.924
1166602020,5.768
1166602080,5.718
1166602140,5.758
1166602200,5.756
1166602260,5.728
1166602320,5.416
1166602380,5.26
1166602440,5.32
1166602500,4.038
1166602560,3.126
1166602620,2.95
1166602680,2.67
1166602740,2.36
1166602800,2.274
1166602860,2.588
1166602920,2.772
1166602980,2.868
1166603040,2.426
1166603100,2.248
1166603160,2.288
1166603220,2.33
1166603280,2.278
1166603340,2.304
1166603400,2.3
1166603460,2.284
1166603520,2.544
1166603580,2.662
1166603640,2.624
1166603700,2.61
1166603760,2.214
1166603820,1.59
1166603880,1.564
1166603940,2.298
1166604000,2.36
1166604060,1.996
1166604120,2.164
1166604180,1.47
1166604240,1.408
1166604300,1.39
1166604360,1.386
1166604420,1.294
1166604480,1.294
1166604540,1.326
1166604600,1.366
1166604660,1.36
1166604720,1.402
1166604780,1.474
1166604840,1.474
1166604900,1.466
1166604960,1.402
1166605020,1.342
1166605080,1.33
1166605140,1.286
1166605200,1.286
1166605260,1.286
1166605320,1.292
1166605380,1.288
1166605440,1.3
1166605500,1.388
1166605560,1.388
1166605620,1.386
1166605680,1.374
1166605740,1.376
1166605800,1.38
1166605860,1.384
1166605920,1.378
1166605980,1.38
1166606040,1.4
1166606100,1.388
1166606160,1.452
1166606220,1.476
1166606280,1.446
1166606340,1.39
1166606400,1.38
1166606460,1.386
1166606520,1.39
1166606580,1.384
1166606640,1.382
1166606700,1.38
1166606760,1.376
1166606820,1.366
1166606880,1.376
1166606940,1.392
1166607000,1.386
1166607060,1.468
1166607120,1.458
1166607180,1.452
1166607240,1.456
1166607300,1.458
1166607360,1.452
1166607420,1.456
1166607480,1.452
1166607540,1.446
1166607600,1.34
1166607660,1.306
1166607720,1.304
1166607780,1.408
1166607840,1.418
1166607900,1.406
1166607960,1.41
1166608020,1.404
1166608080,1.398
1166608140,1.396
1166608200,1.392
1166608260,1.386
1166608320,1.386
1166608380,1.394
1166608440,1.392
1166608500,1.396
1166608560,1.388
1166608620,1.292
1166608680,1.29
1166608740,1.292
1166608800,1.294
1166608860,1.296
1166608920,1.286
1166608980,1.288
1166609040,1.302
1166609100,1.298
1166609160,1.294
1166609220,1.298
1166609280,1.292
1166609340,1.286
1166609400,1.278
1166609460,1.278
1166609520,1.362
1166609580,1.36
1166609640,1.368
1166609700,1.356
1166609760,1.346
1166609820,1.356
1166609880,1.354
1166609940,1.336
1166610000,1.328
1166610060,1.36
1166610120,1.358
1166610180,1.364
1166610240,1.36
1166610300,1.358
1166610360,1.366
1166610420,1.356
1166610480,1.358
1166610540,1.354
1166610600,1.358
1166610660,1.352
1166610720,1.356
1166610780,1.354
1166610840,1.356
1166610900,1.298
1166610960,1.272
1166611020,1.272
1166611080,1.27
1166611140,1.268
1166611200,1.26
1166611260,1.26
1166611320,1.254
1166611380,1.256
1166611440,1.25
1166611500,1.25
1166611560,1.25
1166611620,1.256
1166611680,1.256
1166611740,1.256
1166611800,1.252
1166611860,1.258
1166611920,1.258
1166611980,1.584
1166612040,3.246
1166612100,3.342
1166612160,3.096
1166612220,3.48
1166612280,2.968
1166612340,3.54
1166612400,3.624
1166612460,4.842
1166612520,4.106
1166612580,3.542
1166612640,3.516
1166612700,3.518
1166612760,3.53
1166612820,3.526
1166612880,3.502
1166612940,3.502
1166613000,3.544
1166613060,3.56
1166613120,3.548
1166613180,3.536
1166613240,3.474
1166613300,3.478
1166613360,3.49
1166613420,3.518
1166613480,3.484
1166613540,3.556
1166613600,3.574
1166613660,3.582
1166613720,3.57
1166613780,3.572
1166613840,3.092
1166613900,2.662
1166613960,3.558
1166614020,3.576
1166614080,2.848
1166614140,2.93
1166614200,3.606
1166614260,3.626
1166614320,2.44
1166614380,3.482
1166614440,3.474
1166614500,2.668
1166614560,2.81
1166614620,3.578
1166614680,2.328
1166614740,3.638
1166614800,2.576
1166614860,3.194
1166614920,3.17
1166614980,2.67
1166615040,1.994
1166615100,1.716
1166615160,1.672
1166615220,1.716
1166615280,1.676
1166615340,1.718
1166615400,1.664
1166615460,1.662
1166615520,1.45
1166615580,1.37
1166615640,1.388
1166615700,1.35
1166615760,1.33
1166615820,1.37
1166615880,1.434
1166615940,1.414
1166616000,1.426
1166616060,1.418
1166616120,1.434
1166616180,1.436
1166616240,1.42
1166616300,1.558
1166616360,1.642
1166616420,1.65
1166616480,1.622
1166616540,1.48
1166616600,1.324
1166616660,1.426
1166616720,1.404
1166616780,1.428
1166616840,1.41
1166616900,1.4
1166616960,1.546
1166617020,1.508
1166617080,1.478
1166617140,1.488
1166617200,1.406
1166617260,1.412
1166617320,1.398
1166617380,1.41
1166617440,1.398
1166617500,1.526
1166617560,1.6
1166617620,1.592
1166617680,1.596
1166617740,1.438
1166617800,1.394
1166617860,1.396
1166617920,1.4
1166617980,1.396
1166618040,1.39
1166618100,1.386
1166618160,1.302
1166618220,1.304
1166618280,1.304
1166618340,1.304
1166618400,1.306
1166618460,1.31
1166618520,1.296
1166618580,1.306
1166618640,1.304
1166618700,1.296
1166618760,1.298
1166618820,1.298
1166618880,1.3
1166618940,1.296
1166619000,1.308
1166619060,1.356
1166619120,1.394
1166619180,1.392
1166619240,1.506
1166619300,1.496
1166619360,1.494
1166619420,1.484
1166619480,1.49
1166619540,1.482
1166619600,1.462
1166619660,1.4
1166619720,1.402
1166619780,1.402
1166619840,1.406
1166619900,1.39
1166619960,2.538
1166620020,1.84
1166620080,1.39
1166620140,1.614
1166620200,1.666
1166620260,1.398
1166620320,1.4
1166620380,1.362
1166620440,1.306
1166620500,1.308
1166620560,1.306
1166620620,1.31
1166620680,1.312
1166620740,1.31
1166620800,1.316
1166620860,1.3
1166620920,1.298
1166620980,1.298
1166621040,1.3
1166621100,1.304
1166621160,1.302
1166621220,1.298
1166621280,1.304
1166621340,1.302
1166621400,1.31
1166621460,1.34
1166621520,1.5
1166621580,1.498
1166621640,1.494
1166621700,1.484
1166621760,1.47
1166621820,1.462
1166621880,1.528
1166621940,1.546
1166622000,1.53
1166622060,1.478
1166622120,1.486
1166622180,1.484
1166622240,1.478
1166622300,1.478
1166622360,1.478
1166622420,1.474
1166622480,1.428
1166622540,1.372
1166622600,1.388
1166622660,1.392
1166622720,1.388
1166622780,1.382
1166622840,1.384
1166622900,1.396
1166622960,1.38
1166623020,1.38
1166623080,1.376
1166623140,1.376
1166623200,1.374
1166623260,1.394
1166623320,1.388
1166623380,1.324
1166623440,1.318
1166623500,1.326
1166623560,1.32
1166623620,1.32
1166623680,1.382
1166623740,1.416
1166623800,1.414
1166623860,1.4
1166623920,1.51
1166623980,1.492
1166624040,1.49
1166624100,1.48
1166624160,1.476
1166624220,1.482
1166624280,1.472
1166624340,1.47
1166624400,1.45
1166624460,1.398
1166624520,1.4
1166624580,1.402
1166624640,1.376
1166624700,1.318
1166624760,1.32
1166624820,1.318
1166624880,1.32
1166624940,1.31
1166625000,1.306
1166625060,1.32
1166625120,1.32
1166625180,1.322
1166625240,1.326
1166625300,1.334
1166625360,1.33
1166625420,1.314
1166625480,1.312
1166625540,1.31
1166625600,1.306
1166625660,1.306
1166625720,1.314
1166625780,1.326
1166625840,1.328
1166625900,1.422
1166625960,1.442
1166626020,1.438
1166626080,1.426
1166626140,1.42
1166626200,1.424
1166626260,1.416
1166626320,1.416
1166626380,1.506
1166626440,1.168
1166626500,0.4
1166626560,0.396
1166626620,0.396
1166626680,0.398
1166626740,0.392
1166626800,0.37
1166626860,0.298
1166626920,0.232
1166626980,0.234
1166627040,0.234
1166627100,0.236
1166627160,0.236
1166627220,0.236
1166627280,0.234
1166627340,0.228
1166627400,0.224
1166627460,0.224
1166627520,0.226
1166627580,0.226
1166627640,0.222
1166627700,0.226
1166627760,0.228
1166627820,0.228
1166627880,0.228
1166627940,0.228
1166628000,0.226
1166628060,0.226
1166628120,0.322
1166628180,0.338
1166628240,0.336
1166628300,0.336
1166628360,0.33
1166628420,0.326
1166628480,0.322
1166628540,0.322
1166628600,0.322
1166628660,0.328
1166628720,0.324
1166628780,0.322
1166628840,0.366
1166628900,0.398
1166628960,0.398
1166629020,0.348
1166629080,0.302
1166629140,0.304
1166629200,0.302
1166629260,0.3
1166629320,0.296
1166629380,0.26
1166629440,0.22
1166629500,0.222
1166629560,0.228
1166629620,0.228
1166629680,0.226
1166629740,0.226
1166629800,0.224
1166629860,0.322
1166629920,0.31
1166629980,0.31
1166630040,0.312
1166630100,0.312
1166630160,0.312
1166630220,0.306
1166630280,0.304
1166630340,0.354
1166630400,0.416
1166630460,0.416
1166630520,0.414
1166630580,0.41
1166630640,0.41
1166630700,0.408
1166630760,0.404
1166630820,0.4
1166630880,0.398
1166630940,0.392
1166631000,0.386
1166631060,0.384
1166631120,0.384
1166631180,0.386
1166631240,0.36
1166631300,0.23
1166631360,0.288
1166631420,0.304
1166631480,0.306
1166631540,0.306
1166631600,0.302
1166631660,0.3
1166631720,0.294
1166631780,0.294
1166631840,0.292
1166631900,0.248
1166631960,0.22
1166632020,0.222
1166632080,0.224
1166632140,0.222
1166632200,0.222
1166632260,0.23
1166632320,0.228
1166632380,0.228
1166632440,0.282
1166632500,0.328
1166632560,0.396
1166632620,0.386
1166632680,0.442
1166632740,0.436
1166632800,0.43
1166632860,0.426
1166632920,0.426
1166632980,0.426
1166633040,0.426
1166633100,0.428
1166633160,0.432
1166633220,0.43
1166633280,0.426
1166633340,0.422
1166633400,0.418
1166633460,0.416
1166633520,0.372
1166633580,0.324
1166633640,0.324
1166633700,0.322
1166633760,2.212
1166633820,3.138
1166633880,2.712
1166633940,0.398
1166634000,0.402
1166634060,0.404
1166634120,0.404
1166634180,0.404
1166634240,0.4
1166634300,0.396
1166634360,0.394
1166634420,0.348
1166634480,0.324
1166634540,0.322
1166634600,0.322
1166634660,0.322
1166634720,0.324
1166634780,0.322
1166634840,0.326
1166634900,0.326
1166634960,0.45
1166635020,0.44
1166635080,0.434
1166635140,0.434
1166635200,0.434
1166635260,0.432
1166635320,0.432
1166635380,0.43
1166635440,0.43
1166635500,0.43
1166635560,0.422
1166635620,0.42
1166635680,0.42
1166635740,0.418
1166635800,0.388
1166635860,0.4
1166635920,0.506
1166635980,0.336
1166636040,0.336
1166636100,0.334
1166636160,0.378
1166636220,0.41
1166636280,0.41
1166636340,0.414
1166636400,0.504
1166636460,0.886
1166636520,0.884
1166636580,0.872
1166636640,0.87
1166636700,0.874
1166636760,0.806
1166636820,0.806
1166636880,0.806
1166636940,0.842
1166637000,1.082
1166637060,1.14
1166637120,0.988
1166637180,0.976
1166637240,1.024
1166637300,1.088
1166637360,1.078
1166637420,1.076
1166637480,1.066
1166637540,1.064
1166637600,1.064
1166637660,1.074
1166637720,1.072
1166637780,1.076
1166637840,1.078
1166637900,1.078
1166637960,1.07
1166638020,1.124
1166638080,1.142
1166638140,1.17
1166638200,1.066
1166638260,1.054
1166638320,1.054
1166638380,1.054
1166638440,1.056
1166638500,1.09
1166638560,1.16
1166638620,1.786
1166638680,2.204
1166638740,2.064
1166638800,2.298
1166638860,2.278
1166638920,2.03
1166638980,2.766
1166639040,4.286
1166639100,4.234
1166639160,4.202
1166639220,4.196
1166639280,4.176
1166639340,4.162
1166639400,4.18
1166639460,4.148
1166639520,4.108
1166639580,4.162
1166639640,4.224
1166639700,4.182
1166639760,4.168
1166639820,4.158
1166639880,4.322
1166639940,4.334
1166640000,4.656
1166640060,4.824
1166640120,4.128
1166640180,3.372
1166640240,3.258
1166640300,3.57
1166640360,4.268
1166640420,3.478
1166640480,2.414
1166640540,2.392
1166640600,2.978
1166640660,3.078
1166640720,3.126
1166640780,3.47
1166640840,3.504
1166640900,3.468
1166640960,3.466
1166641020,3.242
1166641080,3.182
1166641140,3.186
1166641200,3.174
1166641260,3.196
1166641320,3.196
1166641380,3.152
1166641440,3.15
1166641500,3.112
1166641560,3.1
1166641620,3.122
1166641680,3.146
1166641740,3.14
1166641800,3.116
1166641860,3.09
1166641920,3.194
1166641980,3.218
1166642040,3.234
1166642100,3.222
1166642160,3.202
1166642220,3.202
1166642280,3.246
1166642340,3.264
1166642400,3.424
1166642460,3.216
1166642520,3.226
1166642580,3.24
1166642640,3.224
1166642700,3.306
1166642760,3.422
1166642820,3.254
1166642880,2.782
1166642940,2.578
1166643000,2.432
1166643060,2.442
1166643120,2.56
1166643180,2.484
1166643240,2.488
1166643300,2.484
1166643360,2.482
1166643420,2.484
1166643480,2.628
1166643540,2.862
1166643600,2.85
1166643660,2.802
1166643720,3.146
1166643780,3.3
1166643840,3.302
1166643900,3.312
1166643960,3.038
1166644020,3.048
1166644080,3.052
1166644140,4.806
1166644200,5.672
1166644260,5.742
1166644320,5.76
1166644380,4.758
1166644440,3.128
1166644500,3.338
1166644560,3.35
1166644620,3.344
1166644680,3.35
1166644740,3.326
1166644800,3.362
1166644860,3.314
1166644920,3.314
1166644980,3.326
1166645040,3.338
1166645100,3.264
1166645160,3.202
1166645220,3.362
1166645280,3.448
1166645340,3.37
1166645400,3.316
1166645460,4.24
1166645520,4.406
1166645580,4.37
1166645640,4.07
1166645700,4.018
1166645760,2.684
1166645820,2.606
1166645880,3.652
1166645940,4.332
1166646000,4.23
1166646060,4.124
1166646120,3.98
1166646180,4.246
1166646240,3.304
1166646300,3.128
1166646360,3.84
1166646420,4.492
1166646480,3.726
1166646540,3.184
1166646600,3.27
1166646660,3.244
1166646720,3.23
1166646780,3.254
1166646840,3.674
1166646900,3.316
1166646960,3.572
1166647020,3.472
1166647080,3.372
1166647140,3.682
1166647200,3.53
1166647260,3.08
1166647320,3.068
1166647380,3.026
1166647440,3.692
1166647500,3.712
1166647560,3.73
1166647620,3.736
1166647680,3.688
1166647740,3.684
1166647800,3.65
1166647860,3.646
1166647920,3.652
1166647980,3.61
1166648040,3.592
1166648100,3.602
1166648160,3.638
1166648220,3.662
1166648280,3.602
1166648340,3.594
1166648400,3.614
1166648460,3.6
1166648520,3.594
1166648580,3.586
1166648640,3.592
1166648700,3.6
1166648760,3.536
1166648820,3.528
1166648880,3.628
1166648940,3.67
1166649000,3.654
1166649060,3.678
1166649120,3.678
1166649180,3.658
1166649240,3.672
1166649300,3.676
1166649360,3.692
1166649420,3.688
1166649480,3.7
1166649540,3.712
1166649600,3.706
1166649660,3.768
1166649720,3.77
1166649780,3.68
1166649840,3.66
1166649900,3.662
1166649960,3.66
1166650020,3.644
1166650080,3.662
1166650140,3.672
1166650200,3.644
1166650260,3.668
1166650320,3.658
1166650380,3.602
1166650440,3.57
1166650500,3.568
1166650560,3.562
1166650620,3.56
1166650680,3.576
1166650740,3.57
1166650800,3.56
1166650860,3.572
1166650920,3.558
1166650980,3.554
1166651040,3.562
1166651100,3.584
1166651160,3.562
1166651220,3.676
1166651280,3.702
1166651340,3.708
1166651400,3.684
1166651460,3.698
1166651520,3.696
1166651580,3.67
1166651640,3.682
1166651700,3.684
1166651760,3.696
1166651820,3.778
1166651880,3.784
1166651940,3.736
1166652000,3.7
1166652060,3.64
1166652120,3.62
1166652180,3.622
1166652240,3.64
1166652300,3.642
1166652360,3.648
1166652420,3.638
1166652480,3.646
1166652540,3.634
1166652600,3.626
1166652660,3.646
1166652720,3.632
1166652780,3.632
1166652840,3.616
1166652900,3.61
1166652960,3.614
1166653020,3.612
1166653080,3.606
1166653140,3.628
1166653200,3.616
1166653260,3.596
1166653320,3.326
1166653380,3.472
1166653440,3.402
1166653500,3.438
1166653560,3.24
1166653620,3.13
1166653680,3.138
1166653740,3.152
1166653800,3.136
1166653860,3.126
1166653920,2.884
1166653980,2.768
1166654040,2.758
1166654100,2.528
1166654160,2.52
1166654220,2.528
1166654280,2.534
1166654340,2.538
1166654400,2.466
1166654460,2.468
1166654520,2.524
1166654580,2.584
1166654640,2.576
1166654700,2.524
1166654760,2.476
1166654820,2.486
1166654880,2.484
1166654940,2.486
1166655000,2.474
1166655060,2.484
1166655120,2.486
1166655180,2.492
1166655240,2.488
1166655300,2.504
1166655360,2.512
1166655420,2.522
1166655480,2.518
1166655540,2.502
1166655600,2.488
1166655660,2.486
1166655720,2.484
1166655780,2.494
1166655840,2.58
1166655900,2.592
1166655960,2.544
1166656020,2.534
1166656080,2.536
1166656140,2.536
1166656200,2.528
1166656260,2.524
1166656320,2.608
1166656380,2.59
1166656440,2.596
1166656500,2.598
1166656560,2.598
1166656620,2.592
1166656680,2.558
1166656740,2.498
1166656800,2.496
1166656860,2.492
1166656920,2.488
1166656980,2.432
1166657040,2.412
1166657100,2.368
1166657160,2.31
1166657220,2.284
1166657280,2.268
1166657340,2.288
1166657400,2.288
1166657460,2.288
1166657520,1.898
1166657580,2.216
1166657640,2.172
1166657700,2.326
1166657760,2.282
1166657820,2.168
1166657880,2.17
1166657940,2.178
1166658000,2.198
1166658060,2.212
1166658120,2.224
1166658180,2.328
1166658240,2.318
1166658300,2.314
1166658360,2.298
1166658420,2.27
1166658480,2.27
1166658540,2.31
1166658600,2.342
1166658660,2.25
1166658720,2.456
1166658780,2.57
1166658840,2.64
1166658900,2.754
1166658960,2.324
1166659020,2.206
1166659080,1.946
1166659140,1.888
1166659200,1.814
1166659260,1.474
1166659320,1.478
1166659380,1.754
1166659440,1.466
1166659500,1.408
1166659560,1.402
1166659620,1.396
1166659680,1.4
1166659740,1.396
1166659800,1.398
1166659860,1.4
1166659920,1.406
1166659980,1.416
1166660040,1.418
1166660100,1.396
1166660160,1.414
1166660220,1.412
1166660280,1.418
1166660340,1.422
1166660400,1.422
1166660460,1.43
1166660520,1.542
1166660580,1.528
1166660640,1.508
1166660700,1.502
1166660760,1.482
1166660820,1.548
1166660880,1.552
1166660940,1.554
1166661000,1.556
1166661060,1.556
1166661120,1.564
1166661180,1.564
1166661240,1.56
1166661300,1.532
1166661360,1.446
1166661420,1.386
1166661480,1.384
1166661540,1.392
1166661600,1.398
1166661660,1.4
1166661720,1.944
1166661780,2.176
1166661840,2.362
1166661900,1.928
1166661960,1.868
1166662020,2.046
1166662080,1.896
1166662140,2.048
1166662200,1.662
1166662260,1.552
1166662320,1.48
1166662380,1.366
1166662440,1.36
1166662500,1.328
1166662560,1.308
1166662620,1.306
1166662680,1.314
1166662740,1.314
1166662800,1.304
1166662860,1.48
1166662920,1.488
1166662980,1.484
1166663040,1.484
1166663100,1.546
1166663160,1.55
1166663220,1.556
1166663280,1.548
1166663340,1.54
1166663400,1.546
1166663460,1.544
1166663520,1.54
1166663580,1.538
1166663640,1.488
1166663700,1.378
1166663760,1.386
1166663820,1.388
1166663880,1.388
1166663940,1.386
1166664000,1.386
1166664060,1.382
1166664120,1.382
1166664180,1.382
1166664240,1.38
1166664300,1.306
1166664360,1.298
1166664420,1.302
1166664480,1.302
1166664540,1.298
1166664600,1.294
1166664660,1.296
1166664720,1.3
1166664780,1.296
1166664840,1.304
1166664900,1.304
1166664960,1.312
1166665020,1.31
1166665080,1.312
1166665140,1.314
1166665200,1.388
1166665260,1.416
1166665320,1.41
1166665380,1.412
1166665440,1.488
1166665500,1.482
1166665560,1.484
1166665620,1.478
1166665680,1.48
1166665740,1.458
1166665800,1.442
1166665860,1.446
1166665920,1.44
1166665980,1.37
1166666040,1.282
1166666100,1.282
1166666160,1.276
1166666220,1.274
1166666280,1.27
1166666340,1.278
1166666400,1.276
1166666460,1.288
1166666520,1.308
1166666580,1.31
1166666640,1.308
1166666700,1.304
1166666760,1.302
1166666820,1.298
1166666880,1.296
1166666940,1.3
1166667000,1.298
1166667060,1.302
1166667120,1.304
1166667180,1.306
1166667240,1.302
1166667300,1.312
1166667360,1.312
1166667420,1.302
1166667480,1.304
1166667540,1.352
1166667600,1.412
1166667660,1.408
1166667720,1.408
1166667780,1.448
1166667840,1.47
1166667900,1.472
1166667960,1.474
1166668020,1.462
1166668080,1.466
1166668140,1.454
1166668200,1.45
1166668260,1.462
1166668320,1.412
1166668380,1.298
1166668440,1.3
1166668500,1.304
1166668560,1.296
1166668620,1.288
1166668680,1.294
1166668740,1.292
1166668800,1.296
1166668860,1.3
1166668920,1.3
1166668980,1.298
1166669040,1.296
1166669100,1.29
1166669160,1.286
1166669220,1.292
1166669280,1.296
1166669340,1.292
1166669400,1.298
1166669460,1.3
1166669520,1.302
1166669580,1.3
1166669640,1.304
1166669700,1.288
1166669760,1.054
1166669820,0.206
1166669880,0.224
1166669940,0.318
1166670000,0.316
1166670060,0.312
1166670120,0.31
1166670180,0.354
1166670240,0.384
1166670300,0.384
1166670360,0.382
1166670420,0.38
1166670480,0.378
1166670540,0.378
1166670600,0.374
1166670660,0.372
1166670720,0.224
1166670780,0.208
1166670840,0.208
1166670900,0.208
1166670960,0.208
1166671020,0.208
1166671080,0.208
1166671140,0.208
1166671200,0.206
1166671260,0.294
1166671320,0.292
1166671380,0.29
1166671440,0.288
1166671500,0.288
1166671560,0.292
1166671620,0.292
1166671680,0.292
1166671740,0.29
1166671800,0.292
1166671860,0.29
1166671920,0.288
1166671980,0.288
1166672040,0.284
1166672100,0.286
1166672160,0.288
1166672220,0.288
1166672280,0.358
1166672340,0.396
1166672400,0.39
1166672460,0.388
1166672520,0.386
1166672580,0.382
1166672640,0.43
1166672700,0.382
1166672760,0.382
1166672820,0.384
1166672880,0.378
1166672940,0.378
1166673000,0.374
1166673060,0.324
1166673120,0.24
1166673180,0.206
1166673240,0.206
1166673300,0.206
1166673360,0.208
1166673420,0.208
1166673480,0.21
1166673540,0.208
1166673600,0.208
1166673660,0.208
1166673720,0.208
1166673780,0.208
1166673840,0.208
1166673900,0.208
1166673960,0.21
1166674020,0.21
1166674080,0.214
1166674140,0.22
1166674200,0.216
1166674260,0.208
1166674320,0.208
1166674380,0.208
1166674440,0.206
1166674500,0.204
1166674560,0.206
1166674620,0.206
1166674680,0.31
1166674740,0.318
1166674800,0.314
1166674860,0.31
1166674920,0.308
1166674980,0.312
1166675040,0.314
1166675100,0.364
1166675160,0.388
1166675220,0.412
1166675280,0.41
1166675340,0.39
1166675400,0.378
1166675460,0.292
1166675520,0.278
1166675580,0.264
1166675640,0.206
1166675700,0.206
1166675760,0.206
1166675820,0.208
1166675880,0.21
1166675940,0.214
1166676000,0.212
1166676060,0.21
1166676120,0.212
1166676180,0.212
1166676240,0.212
1166676300,0.212
1166676360,0.208
1166676420,0.206
1166676480,0.204
1166676540,0.204
1166676600,0.204
1166676660,0.202
1166676720,0.202
1166676780,0.204
1166676840,0.21
1166676900,0.21
1166676960,0.21
1166677020,0.254
1166677080,0.322
1166677140,0.318
1166677200,0.314
1166677260,0.312
1166677320,0.308
1166677380,0.306
1166677440,0.304
1166677500,0.302
1166677560,0.3
1166677620,0.3
1166677680,0.394
1166677740,0.382
1166677800,0.342
1166677860,0.286
1166677920,0.286
1166677980,0.284
1166678040,0.282
1166678100,0.282
1166678160,0.228
1166678220,0.204
1166678280,0.202
1166678340,0.202
1166678400,0.2
1166678460,0.202
1166678520,0.2
1166678580,0.206
1166678640,0.21
1166678700,0.21
1166678760,0.208
1166678820,0.206
1166678880,0.204
1166678940,0.198
1166679000,0.2
1166679060,0.2
1166679120,0.2
1166679180,0.2
1166679240,0.2
1166679300,0.2
1166679360,0.198
1166679420,0.298
1166679480,0.314
1166679540,0.314
1166679600,0.314
1166679660,0.306
1166679720,0.382
1166679780,0.392
1166679840,0.39
1166679900,0.388
1166679960,0.386
1166680020,0.39
1166680080,0.388
1166680140,0.386
1166680200,0.344
1166680260,0.368
1166680320,0.366
1166680380,0.366
1166680440,0.364
1166680500,0.362
1166680560,0.36
1166680620,0.356
1166680680,0.354
1166680740,0.292
1166680800,0.286
1166680860,0.284
1166680920,0.284
1166680980,0.284
1166681040,0.286
1166681100,0.276
1166681160,0.212
1166681220,0.21
1166681280,0.21
1166681340,0.21
1166681400,0.208
1166681460,0.208
1166681520,0.208
1166681580,0.208
1166681640,0.208
1166681700,0.208
1166681760,0.266
1166681820,0.322
1166681880,0.318
1166681940,0.318
1166682000,0.316
1166682060,0.314
1166682120,0.312
1166682180,0.308
1166682240,0.304
1166682300,0.302
1166682360,0.3
1166682420,0.302
1166682480,0.306
1166682540,0.286
1166682600,0.21
1166682660,0.21
1166682720,0.208
1166682780,0.244
1166682840,0.286
1166682900,0.288
1166682960,0.288
1166683020,0.288
1166683080,0.288
1166683140,0.288
1166683200,0.286
1166683260,0.284
1166683320,0.226
1166683380,0.21
1166683440,0.208
1166683500,0.208
1166683560,0.202
1166683620,0.202
1166683680,0.204
1166683740,0.21
1166683800,0.21
1166683860,0.208
1166683920,0.202
1166683980,0.204
1166684040,0.21
1166684100,0.448
1166684160,0.64
1166684220,0.676
1166684280,0.774
1166684340,1.266
1166684400,1.424
1166684460,1.404
1166684520,1.4
1166684580,1.384
1166684640,1.37
1166684700,1.352
1166684760,1.358
1166684820,1.238
1166684880,1.124
1166684940,1.108
1166685000,1.074
1166685060,0.928
1166685120,0.91
1166685180,0.902
1166685240,0.802
1166685300,0.846
1166685360,1.05
1166685420,1.09
1166685480,1.216
1166685540,1.348
1166685600,0.75
1166685660,0.656
1166685720,0.66
1166685780,0.668
1166685840,0.61
1166685900,0.596
1166685960,0.59
1166686020,0.59
1166686080,0.582
1166686140,0.576
1166686200,0.58
1166686260,0.584
1166686320,0.586
1166686380,0.584
1166686440,0.578
1166686500,0.698
1166686560,3.258
1166686620,5.276
1166686680,2.788
1166686740,1.182
1166686800,1.19
1166686860,1.564
1166686920,2.52
1166686980,1.18
1166687040,1.004
1166687100,1.208
1166687160,1.284
1166687220,1.216
1166687280,1.578
1166687340,1.534
1166687400,1.534
1166687460,1.528
1166687520,1.514
1166687580,1.622
1166687640,1.74
1166687700,1.648
1166687760,1.77
1166687820,1.774
1166687880,1.854
1166687940,1.846
1166688000,1.274
1166688060,1.166
1166688120,1.044
1166688180,1.01
1166688240,1.002
1166688300,1.066
1166688360,1.238
1166688420,1.238
1166688480,1.232
1166688540,1.204
1166688600,0.918
1166688660,0.916
1166688720,0.916
1166688780,0.93
1166688840,1.01
1166688900,1.096
1166688960,1.354
1166689020,1.338
1166689080,1.18
1166689140,1.03
1166689200,0.99
1166689260,0.99
1166689320,1.002
1166689380,1.01
1166689440,1.008
1166689500,1.0
1166689560,1.004
1166689620,1.002
1166689680,0.882
1166689740,1.098
1166689800,1.144
1166689860,0.98
1166689920,1.07
1166689980,1.014
1166690040,1.02
1166690100,1.93
1166690160,2.396
1166690220,2.436
1166690280,2.448
1166690340,2.42
1166690400,2.44
1166690460,2.44
1166690520,2.888
1166690580,3.344
1166690640,3.318
1166690700,3.292
1166690760,3.266
1166690820,2.908
1166690880,1.792
1166690940,1.79
1166691000,1.81
1166691060,1.824
1166691120,1.83
1166691180,1.924
1166691240,1.62
1166691300,1.97
1166691360,1.594
1166691420,1.602
1166691480,1.656
1166691540,1.468
1166691600,1.4
1166691660,3.314
1166691720,3.734
1166691780,3.72
1166691840,3.738
1166691900,3.706
1166691960,3.718
1166692020,3.73
1166692080,3.764
1166692140,3.746
1166692200,3.742
1166692260,3.728
1166692320,3.77
1166692380,3.81
1166692440,2.508
1166692500,3.896
1166692560,4.954
1166692620,3.642
1166692680,3.686
1166692740,3.744
1166692800,3.798
1166692860,3.754
1166692920,3.7
1166692980,3.708
1166693040,3.694
1166693100,3.656
1166693160,3.67
1166693220,3.662
1166693280,3.688
1166693340,3.704
1166693400,3.19
1166693460,1.574
1166693520,1.878
1166693580,1.648
1166693640,1.624
1166693700,1.624
1166693760,1.406
1166693820,1.36
1166693880,1.352
1166693940,1.426
1166694000,1.452
1166694060,1.462
1166694120,1.456
1166694180,1.448
1166694240,1.446
1166694300,1.446
1166694360,1.448
1166694420,1.456
1166694480,1.452
1166694540,1.456
1166694600,1.458
1166694660,1.424
1166694720,1.43
1166694780,1.416
1166694840,1.352
1166694900,1.31
1166694960,1.364
