unix_time,Global_active_power
1166944440,2.39
1166944500,0.93
1166944560,1.256
1166944620,2.396
1166944680,0.818
1166944740,1.244
1166944800,2.372
1166944860,0.976
1166944920,1.354
1166944980,2.446
1166945040,1.006
1166945100,1.338
1166945160,2.448
1166945220,0.794
1166945280,1.454
1166945340,2.448
1166945400,1.192
1166945460,1.06
1166945520,2.372
1166945580,1.348
1166945640,0.284
1166945700,2.384
1166945760,2.002
1166945820,0.276
1166945880,1.986
1166945940,2.216
1166946000,0.28
1166946060,1.998
1166946120,2.386
1166946180,0.348
1166946240,1.41
1166946300,2.392
1166946360,0.79
1166946420,1.67
1166946480,2.374
1166946540,0.472
1166946600,1.216
1166946660,2.384
1166946720,1.038
1166946780,0.856
1166946840,2.342
1166946900,1.206
1166946960,0.742
1166947020,2.286
1166947080,1.264
1166947140,0.292
1166947200,2.288
1166947260,1.674
1166947320,0.204
1166947380,1.96
1166947440,2.316
1166947500,0.346
1166947560,1.432
1166947620,2.342
1166947680,0.864
1166947740,0.812
1166947800,2.342
1166947860,1.524
1166947920,0.352
1166947980,2.298
1166948040,1.774
1166948100,0.196
1166948160,1.944
1166948220,2.256
1166948280,0.54
1166948340,1.414
1166948400,2.372
1166948460,0.742
1166948520,1.24
1166948580,2.342
1166948640,1.352
1166948700,0.588
1166948760,2.35
1166948820,1.754
1166948880,0.296
1166948940,2.322
1166949000,2.068
1166949060,0.292
1166949120,1.678
1166949180,2.244
1166949240,0.406
1166949300,1.452
1166949360,2.03
1166949420,0.198
1166949480,2.042
1166949540,1.716
1166949600,0.266
1166949660,2.308
1166949720,1.308
1166949780,0.762
1166949840,2.288
1166949900,0.734
1166949960,1.268
1166950020,2.23
1166950080,0.278
1166950140,2.034
1166950200,1.488
1166950260,0.754
1166950320,2.378
1166950380,0.858
1166950440,1.22
1166950500,2.396
1166950560,0.402
1166950620,1.968
1166950680,2.052
1166950740,0.312
1166950800,2.426
1166950860,1.11
1166950920,1.344
1166950980,2.286
1166951040,0.304
1166951100,1.91
1166951160,1.958
1166951220,0.352
1166951280,4.81
1166951340,6.14
1166951400,3.742
1166951460,3.692
1166951520,2.956
1166951580,2.75
1166951640,4.596
1166951700,3.71
1166951760,2.482
1166951820,3.554
1166951880,1.72
1166951940,2.662
1166952000,3.612
1166952060,1.542
1166952120,2.534
1166952180,3.628
1166952240,2.852
1166952300,1.588
1166952360,3.608
1166952420,2.402
1166952480,2.11
1166952540,3.586
1166952600,2.138
1166952660,2.544
1166952720,3.558
1166952780,2.086
1166952840,2.602
1166952900,3.658
1166952960,2.208
1166953020,2.398
1166953080,3.584
1166953140,2.03
1166953200,2.426
1166953260,3.568
1166953320,3.234
1166953380,1.694
1166953440,3.592
1166953500,2.778
1166953560,1.912
1166953620,3.516
1166953680,2.584
1166953740,1.86
1166953800,3.53
1166953860,2.752
1166953920,1.714
1166953980,3.46
1166954040,2.658
1166954100,1.756
1166954160,3.574
1166954220,2.752
1166954280,1.928
1166954340,3.48
1166954400,2.388
1166954460,1.836
1166954520,3.468
1166954580,2.212
1166954640,2.136
1166954700,3.5
1166954760,1.912
1166954820,2.574
1166954880,3.758
1166954940,2.312
1166955000,1.872
1166955060,1.952
1166955120,2.078
1166955180,2.042
1166955240,1.806
1166955300,1.828
1166955360,2.066
1166955420,2.872
1166955480,3.676
1166955540,2.692
1166955600,2.04
1166955660,2.374
1166955720,2.414
1166955780,2.468
1166955840,2.326
1166955900,2.394
1166955960,2.01
1166956020,3.584
1166956080,3.714
1166956140,3.884
1166956200,3.782
1166956260,3.82
1166956320,3.788
1166956380,3.802
1166956440,4.036
1166956500,4.084
1166956560,4.07
1166956620,4.092
1166956680,4.122
1166956740,4.118
1166956800,2.808
1166956860,1.952
1166956920,1.946
1166956980,1.794
1166957040,1.626
1166957100,1.748
1166957160,1.932
1166957220,2.034
1166957280,2.126
1166957340,2.112
1166957400,2.164
1166957460,2.378
1166957520,2.308
1166957580,2.504
1166957640,2.608
1166957700,2.62
1166957760,2.58
1166957820,2.58
1166957880,2.394
1166957940,2.404
1166958000,2.404
1166958060,2.31
1166958120,2.306
1166958180,2.318
1166958240,2.294
1166958300,2.35
1166958360,1.946
1166958420,1.752
1166958480,1.75
1166958540,1.94
1166958600,2.026
1166958660,1.704
1166958720,1.734
1166958780,1.812
1166958840,1.784
1166958900,1.652
1166958960,1.59
1166959020,1.578
1166959080,1.638
1166959140,1.708
1166959200,1.67
1166959260,1.67
1166959320,1.66
1166959380,1.666
1166959440,1.708
1166959500,1.78
1166959560,1.764
1166959620,1.77
1166959680,1.758
1166959740,1.856
1166959800,1.782
1166959860,1.804
1166959920,2.076
1166959980,1.896
1166960040,1.79
1166960100,1.898
1166960160,1.934
1166960220,1.94
1166960280,1.834
1166960340,1.726
1166960400,1.904
1166960460,2.132
1166960520,2.148
1166960580,2.142
1166960640,2.152
1166960700,2.158
1166960760,2.156
1166960820,2.126
1166960880,4.0
1166960940,2.342
1166961000,4.906
1166961060,5.05
1166961120,2.844
1166961180,2.374
1166961240,2.082
1166961300,2.04
1166961360,2.086
1166961420,2.108
1166961480,2.116
1166961540,2.132
1166961600,2.138
1166961660,2.104
1166961720,1.906
1166961780,1.916
1166961840,1.834
1166961900,1.698
1166961960,1.696
1166962020,0.838
1166962080,0.658
1166962140,0.706
1166962200,0.73
1166962260,0.728
1166962320,0.78
1166962380,0.822
1166962440,0.818
1166962500,0.738
1166962560,0.728
1166962620,0.72
1166962680,0.71
1166962740,0.714
1166962800,0.69
1166962860,0.694
1166962920,0.696
1166962980,0.696
1166963040,0.694
1166963100,0.688
1166963160,0.686
1166963220,0.692
1166963280,0.688
1166963340,0.686
1166963400,0.688
1166963460,0.722
1166963520,0.806
1166963580,0.806
1166963640,0.884
1166963700,1.018
1166963760,1.014
1166963820,1.108
1166963880,1.366
1166963940,1.434
1166964000,1.432
1166964060,1.43
1166964120,1.436
1166964180,1.44
1166964240,1.486
1166964300,1.48
1166964360,1.612
1166964420,1.672
1166964480,1.702
1166964540,1.654
1166964600,1.622
1166964660,1.648
1166964720,1.806
1166964780,3.632
1166964840,3.096
1166964900,3.474
1166964960,3.794
1166965020,5.162
1166965080,5.29
1166965140,5.394
1166965200,5.368
1166965260,5.418
1166965320,5.636
1166965380,5.526
1166965440,5.426
1166965500,5.704
1166965560,6.824
1166965620,6.498
1166965680,6.49
1166965740,5.47
1166965800,3.334
1166965860,4.418
1166965920,3.49
1166965980,4.426
1166966040,3.244
1166966100,2.844
1166966160,2.908
1166966220,2.878
1166966280,2.874
1166966340,2.842
1166966400,2.852
1166966460,2.732
1166966520,1.74
1166966580,2.876
1166966640,2.948
1166966700,2.66
1166966760,1.832
1166966820,2.904
1166966880,2.806
1166966940,1.686
1166967000,2.782
1166967060,2.44
1166967120,1.884
1166967180,2.794
1166967240,2.448
1166967300,2.516
1166967360,3.156
1166967420,2.2
1166967480,3.016
1166967540,2.586
1166967600,3.494
1166967660,3.936
1166967720,3.908
1166967780,4.154
1166967840,3.81
1166967900,2.796
1166967960,2.554
1166968020,2.596
1166968080,2.57
1166968140,2.76
1166968200,2.296
1166968260,2.16
1166968320,1.826
1166968380,1.86
1166968440,1.844
1166968500,1.866
1166968560,1.842
1166968620,1.852
1166968680,1.842
1166968740,1.954
1166968800,2.004
1166968860,1.868
1166968920,1.902
1166968980,1.932
1166969040,1.94
1166969100,1.952
1166969160,1.868
1166969220,1.888
1166969280,1.866
1166969340,1.906
1166969400,1.896
1166969460,1.902
1166969520,1.82
1166969580,1.78
1166969640,1.734
1166969700,1.762
1166969760,1.712
1166969820,1.904
1166969880,2.0
1166969940,1.966
1166970000,1.958
1166970060,1.866
1166970120,1.672
1166970180,1.634
1166970240,1.662
1166970300,1.646
1166970360,1.66
1166970420,1.646
1166970480,1.674
1166970540,1.654
1166970600,1.788
1166970660,1.77
1166970720,1.792
1166970780,1.218
1166970840,0.702
1166970900,0.686
1166970960,0.708
1166971020,0.69
1166971080,0.712
1166971140,0.688
1166971200,0.706
1166971260,0.76
1166971320,0.776
1166971380,0.716
1166971440,0.682
1166971500,0.662
1166971560,0.678
1166971620,0.664
1166971680,0.68
1166971740,0.662
1166971800,0.67
1166971860,0.744
1166971920,0.8
1166971980,0.814
1166972040,1.018
1166972100,0.988
1166972160,0.986
1166972220,0.988
1166972280,1.12
1166972340,1.75
1166972400,3.156
1166972460,2.728
1166972520,3.486
1166972580,2.946
1166972640,3.418
1166972700,3.146
1166972760,3.138
1166972820,3.202
1166972880,3.216
1166972940,3.218
1166973000,3.218
1166973060,3.226
1166973120,3.222
1166973180,2.948
1166973240,2.826
1166973300,2.854
1166973360,2.84
1166973420,2.842
1166973480,2.838
1166973540,2.858
1166973600,2.84
1166973660,3.036
1166973720,3.248
1166973780,3.176
1166973840,2.958
1166973900,2.97
1166973960,2.956
1166974020,2.97
1166974080,1.81
1166974140,2.856
1166974200,2.93
1166974260,2.052
1166974320,3.282
1166974380,3.36
1166974440,2.168
1166974500,3.264
1166974560,3.292
1166974620,2.238
1166974680,3.382
1166974740,3.484
1166974800,2.396
1166974860,3.15
1166974920,3.468
1166974980,2.65
1166975040,2.58
1166975100,2.626
1166975160,1.866
1166975220,2.592
1166975280,4.404
1166975340,4.51
1166975400,4.806
1166975460,4.476
1166975520,5.104
1166975580,4.16
1166975640,5.148
1166975700,3.61
1166975760,3.384
1166975820,3.236
1166975880,1.002
1166975940,1.044
1166976000,1.078
1166976060,1.024
1166976120,1.048
1166976180,0.78
1166976240,0.686
1166976300,1.254
1166976360,2.32
1166976420,3.534
1166976480,2.284
1166976540,3.244
1166976600,3.858
1166976660,5.096
1166976720,6.142
1166976780,4.082
1166976840,4.622
1166976900,4.444
1166976960,4.096
1166977020,4.052
1166977080,4.074
1166977140,3.07
1166977200,1.76
1166977260,1.766
1166977320,1.872
1166977380,1.85
1166977440,1.84
1166977500,1.808
1166977560,1.776
1166977620,1.754
1166977680,1.764
1166977740,1.75
1166977800,1.762
1166977860,1.73
1166977920,1.834
1166977980,2.034
1166978040,2.054
1166978100,1.956
1166978160,1.9
1166978220,1.6
1166978280,1.676
1166978340,1.692
1166978400,1.698
1166978460,1.666
1166978520,1.678
1166978580,1.68
1166978640,1.658
1166978700,0.994
1166978760,0.68
1166978820,0.932
1166978880,0.852
1166978940,1.248
1166979000,1.54
1166979060,1.618
1166979120,1.07
1166979180,0.876
1166979240,0.858
1166979300,0.878
1166979360,0.856
1166979420,0.87
1166979480,0.848
1166979540,0.962
1166979600,0.956
1166979660,0.968
1166979720,0.978
1166979780,1.166
1166979840,1.142
1166979900,1.302
1166979960,1.32
1166980020,1.328
1166980080,1.316
1166980140,1.324
1166980200,1.29
1166980260,1.108
1166980320,1.388
1166980380,1.378
1166980440,1.672
1166980500,1.386
1166980560,1.66
1166980620,1.87
1166980680,1.978
1166980740,2.13
1166980800,2.31
1166980860,2.094
1166980920,1.938
1166980980,1.908
1166981040,1.956
1166981100,1.836
1166981160,1.982
1166981220,1.826
1166981280,1.636
1166981340,1.544
1166981400,1.472
1166981460,1.448
1166981520,1.64
1166981580,1.758
1166981640,1.506
1166981700,1.418
1166981760,1.916
1166981820,1.974
1166981880,2.024
1166981940,2.012
1166982000,2.614
1166982060,2.688
1166982120,2.69
1166982180,2.644
1166982240,1.954
1166982300,1.972
1166982360,1.876
1166982420,1.422
1166982480,1.82
1166982540,1.84
1166982600,1.846
1166982660,1.884
1166982720,1.8
1166982780,1.658
1166982840,1.744
1166982900,1.834
1166982960,2.044
1166983020,1.554
1166983080,0.796
1166983140,0.652
1166983200,0.64
1166983260,0.594
1166983320,0.47
1166983380,0.47
1166983440,0.47
1166983500,0.414
1166983560,0.402
1166983620,0.404
1166983680,0.408
1166983740,0.406
1166983800,0.41
1166983860,0.406
1166983920,0.404
1166983980,0.406
1166984040,0.53
1166984100,0.514
1166984160,0.51
1166984220,0.51
1166984280,0.512
1166984340,0.514
1166984400,0.512
1166984460,0.512
1166984520,0.504
1166984580,0.5
1166984640,0.502
1166984700,0.502
1166984760,0.498
1166984820,0.442
1166984880,0.504
1166984940,0.49
1166985000,0.49
1166985060,0.492
1166985120,0.492
1166985180,0.496
1166985240,0.5
1166985300,0.55
1166985360,0.578
1166985420,0.578
1166985480,0.576
1166985540,0.572
1166985600,0.568
1166985660,0.566
1166985720,0.562
1166985780,0.56
1166985840,0.528
1166985900,0.488
1166985960,0.49
1166986020,0.49
1166986080,0.486
1166986140,0.484
1166986200,0.482
1166986260,0.542
1166986320,0.594
1166986380,0.59
1166986440,0.588
1166986500,0.566
1166986560,0.516
1166986620,0.51
1166986680,0.512
1166986740,0.506
1166986800,0.504
1166986860,0.498
1166986920,0.498
1166986980,0.502
1166987040,0.498
1166987100,0.408
1166987160,0.414
1166987220,0.418
1166987280,0.42
1166987340,0.418
1166987400,0.412
1166987460,0.412
1166987520,0.408
1166987580,0.4
1166987640,0.402
1166987700,0.406
1166987760,0.498
1166987820,0.478
1166987880,0.48
1166987940,0.48
1166988000,0.478
1166988060,0.478
1166988120,0.484
1166988180,0.484
1166988240,0.476
1166988300,0.406
1166988360,0.408
1166988420,0.406
1166988480,0.408
1166988540,0.516
1166988600,0.514
1166988660,0.512
1166988720,0.512
1166988780,0.51
1166988840,0.508
1166988900,0.51
1166988960,0.512
1166989020,0.506
1166989080,0.504
1166989140,0.504
1166989200,0.5
1166989260,0.5
1166989320,0.47
1166989380,0.408
1166989440,0.406
1166989500,0.406
1166989560,0.406
1166989620,0.406
1166989680,0.404
1166989740,0.402
1166989800,0.4
1166989860,0.402
1166989920,0.404
1166989980,0.404
1166990040,0.402
1166990100,0.408
1166990160,0.478
1166990220,0.484
1166990280,0.482
1166990340,0.48
1166990400,0.478
1166990460,0.476
1166990520,0.476
1166990580,0.472
1166990640,0.472
1166990700,0.408
1166990760,0.444
1166990820,0.526
1166990880,0.522
1166990940,0.518
1166991000,0.52
1166991060,0.518
1166991120,0.512
1166991180,0.508
1166991240,0.508
1166991300,0.506
1166991360,0.506
1166991420,0.51
1166991480,0.506
1166991540,0.506
1166991600,0.434
1166991660,0.416
1166991720,0.42
1166991780,0.42
1166991840,0.418
1166991900,0.416
1166991960,0.416
1166992020,0.416
1166992080,0.418
1166992140,0.418
1166992200,0.416
1166992260,0.414
1166992320,0.414
1166992380,0.416
1166992440,0.416
1166992500,0.416
1166992560,0.452
1166992620,0.488
1166992680,0.486
1166992740,0.492
1166992800,0.488
1166992860,0.482
1166992920,0.476
1166992980,0.478
1166993040,0.532
1166993100,0.552
1166993160,0.52
1166993220,0.52
1166993280,0.514
1166993340,0.514
1166993400,0.512
1166993460,0.514
1166993520,0.514
1166993580,0.51
1166993640,0.51
1166993700,0.504
1166993760,0.502
1166993820,0.496
1166993880,0.406
1166993940,0.408
1166994000,0.406
1166994060,0.41
1166994120,0.492
1166994180,0.5
1166994240,0.498
1166994300,0.496
1166994360,0.492
1166994420,0.49
1166994480,0.488
1166994540,0.488
1166994600,0.486
1166994660,0.484
1166994720,0.486
1166994780,0.488
1166994840,0.49
1166994900,0.486
1166994960,0.488
1166995020,0.55
1166995080,0.562
1166995140,0.558
1166995200,0.556
1166995260,0.592
1166995320,0.664
1166995380,0.66
1166995440,0.656
1166995500,0.65
1166995560,0.596
1166995620,0.574
1166995680,0.574
1166995740,0.554
1166995800,0.504
1166995860,0.504
1166995920,0.506
1166995980,0.508
1166996040,0.506
1166996100,0.418
1166996160,0.414
1166996220,0.41
1166996280,0.41
1166996340,0.41
1166996400,0.41
1166996460,0.41
1166996520,0.412
1166996580,0.412
1166996640,0.412
1166996700,0.412
1166996760,0.412
1166996820,0.416
1166996880,0.416
1166996940,0.418
1166997000,0.41
1166997060,0.414
1166997120,0.414
1166997180,0.414
1166997240,0.416
1166997300,0.414
1166997360,0.412
1166997420,0.412
1166997480,0.504
1166997540,0.598
1166997600,0.596
1166997660,0.594
1166997720,0.598
1166997780,0.594
1166997840,0.59
1166997900,0.586
1166997960,0.57
1166998020,0.514
1166998080,0.514
1166998140,0.512
1166998200,0.51
1166998260,0.508
1166998320,0.468
1166998380,0.412
1166998440,0.41
1166998500,0.408
1166998560,0.41
1166998620,0.414
1166998680,0.414
1166998740,0.414
1166998800,0.414
1166998860,0.414
1166998920,0.416
1166998980,0.418
1166999040,0.418
1166999100,0.42
1166999160,0.418
1166999220,0.414
1166999280,0.418
1166999340,0.416
1166999400,0.414
1166999460,0.414
1166999520,0.418
1166999580,0.418
1166999640,0.418
1166999700,0.418
1166999760,0.418
1166999820,0.52
1166999880,0.528
1166999940,0.612
1167000000,0.598
1167000060,0.602
1167000120,0.592
1167000180,0.59
1167000240,0.588
1167000300,0.584
1167000360,0.586
1167000420,0.588
1167000480,0.526
1167000540,0.52
1167000600,0.48
1167000660,0.422
1167000720,0.422
1167000780,0.42
1167000840,0.416
1167000900,0.414
1167000960,0.414
1167001020,0.414
1167001080,0.416
1167001140,0.414
1167001200,0.414
1167001260,0.412
1167001320,0.41
1167001380,0.41
1167001440,0.41
1167001500,0.41
1167001560,0.41
1167001620,0.412
1167001680,0.41
1167001740,0.408
1167001800,0.408
1167001860,0.408
1167001920,0.41
1167001980,0.41
1167002040,0.458
1167002100,0.522
1167002160,0.518
1167002220,0.52
1167002280,0.52
1167002340,0.52
1167002400,0.554
1167002460,0.59
1167002520,0.59
1167002580,0.588
1167002640,0.584
1167002700,0.582
1167002760,0.582
1167002820,0.58
1167002880,0.516
1167002940,0.462
1167003000,0.412
1167003060,0.412
1167003120,0.412
1167003180,0.41
1167003240,0.41
1167003300,0.41
1167003360,0.408
1167003420,0.408
1167003480,0.408
1167003540,0.41
1167003600,0.5
1167003660,0.494
1167003720,0.492
1167003780,0.492
1167003840,0.494
1167003900,0.494
1167003960,0.498
1167004020,0.496
1167004080,0.494
1167004140,0.494
1167004200,0.494
1167004260,0.494
1167004320,0.54
1167004380,0.602
1167004440,0.6
1167004500,0.6
1167004560,0.594
1167004620,0.596
1167004680,0.594
1167004740,0.59
1167004800,0.586
1167004860,0.584
1167004920,0.648
1167004980,0.654
1167005040,0.656
1167005100,0.648
1167005160,0.562
1167005220,0.516
1167005280,0.484
1167005340,0.484
1167005400,0.484
1167005460,0.42
1167005520,0.416
1167005580,0.418
1167005640,0.512
1167005700,0.728
1167005760,1.062
1167005820,1.314
1167005880,1.496
1167005940,1.452
1167006000,1.398
1167006060,1.314
1167006120,1.064
1167006180,1.068
1167006240,1.072
1167006300,1.07
1167006360,1.106
1167006420,1.088
1167006480,0.752
1167006540,0.702
1167006600,0.694
1167006660,0.792
1167006720,0.806
1167006780,0.806
1167006840,0.804
1167006900,0.802
1167006960,0.802
1167007020,0.798
1167007080,0.798
1167007140,0.796
1167007200,0.796
1167007260,0.794
1167007320,0.862
1167007380,0.98
1167007440,0.918
1167007500,0.888
1167007560,0.884
1167007620,0.882
1167007680,0.902
1167007740,0.94
1167007800,1.74
1167007860,1.906
1167007920,1.828
1167007980,1.81
1167008040,1.8
1167008100,1.796
1167008160,1.816
1167008220,1.9
1167008280,1.956
1167008340,1.92
1167008400,1.796
1167008460,1.798
1167008520,1.866
1167008580,1.906
1167008640,1.892
1167008700,1.888
1167008760,1.898
1167008820,1.892
1167008880,1.918
1167008940,1.994
1167009000,1.99
1167009060,1.998
1167009120,2.002
1167009180,2.008
1167009240,1.998
1167009300,2.0
1167009360,2.01
1167009420,2.014
1167009480,2.02
1167009540,2.018
1167009600,2.036
1167009660,2.03
1167009720,1.932
1167009780,1.918
1167009840,1.806
1167009900,1.432
1167009960,1.424
1167010020,1.432
1167010080,1.398
1167010140,1.396
1167010200,1.39
1167010260,1.386
1167010320,1.384
1167010380,1.348
1167010440,1.316
1167010500,1.318
1167010560,1.324
1167010620,1.194
1167010680,0.218
1167010740,0.218
1167010800,0.218
1167010860,0.216
1167010920,0.216
1167010980,0.216
1167011040,0.216
1167011100,0.216
1167011160,0.218
1167011220,0.258
1167011280,0.33
1167011340,0.326
1167011400,0.322
1167011460,0.32
1167011520,0.318
1167011580,0.316
1167011640,0.318
1167011700,0.318
1167011760,0.316
1167011820,0.316
1167011880,0.314
1167011940,0.312
1167012000,0.274
1167012060,0.218
1167012120,0.22
1167012180,0.222
1167012240,0.222
1167012300,0.222
1167012360,0.222
1167012420,0.274
1167012480,0.298
1167012540,0.3
1167012600,0.3
1167012660,0.3
1167012720,0.298
1167012780,0.3
1167012840,0.298
1167012900,0.274
1167012960,0.22
1167013020,0.22
1167013080,0.22
1167013140,0.22
1167013200,0.248
1167013260,0.304
1167013320,0.308
1167013380,0.304
1167013440,0.304
1167013500,0.378
1167013560,0.416
1167013620,0.412
1167013680,0.412
1167013740,0.408
1167013800,0.408
1167013860,0.406
1167013920,0.404
1167013980,0.402
1167014040,0.616
1167014100,0.716
1167014160,0.714
1167014220,0.702
1167014280,0.618
1167014340,0.616
1167014400,0.618
1167014460,0.616
1167014520,0.618
1167014580,0.616
1167014640,0.614
1167014700,0.614
1167014760,0.614
1167014820,0.614
1167014880,0.562
1167014940,0.544
1167015000,0.594
1167015060,0.618
1167015120,0.616
1167015180,0.616
1167015240,0.614
1167015300,0.612
1167015360,0.612
1167015420,0.614
1167015480,0.588
1167015540,0.548
1167015600,0.546
1167015660,0.544
1167015720,0.564
1167015780,0.654
1167015840,0.65
1167015900,0.648
1167015960,0.648
1167016020,0.648
1167016080,0.644
1167016140,0.64
1167016200,0.638
1167016260,0.636
1167016320,0.636
1167016380,0.636
1167016440,0.638
1167016500,0.566
1167016560,0.546
1167016620,0.548
1167016680,0.548
1167016740,0.544
1167016800,0.542
1167016860,0.54
1167016920,0.54
1167016980,0.54
1167017040,0.538
1167017100,0.538
1167017160,0.538
1167017220,0.536
1167017280,0.534
1167017340,0.532
1167017400,0.532
1167017460,0.536
1167017520,0.536
1167017580,0.534
1167017640,0.618
1167017700,0.612
1167017760,0.614
1167017820,0.616
1167017880,0.614
1167017940,0.596
1167018000,0.664
1167018060,0.714
1167018120,0.648
1167018180,0.642
1167018240,0.64
1167018300,0.636
1167018360,0.636
1167018420,0.634
1167018480,0.628
1167018540,0.628
1167018600,0.628
1167018660,0.628
1167018720,0.624
1167018780,0.534
1167018840,0.534
1167018900,0.534
1167018960,0.536
1167019020,0.536
1167019080,0.532
1167019140,0.534
1167019200,0.54
1167019260,0.542
1167019320,0.538
1167019380,0.536
1167019440,0.536
1167019500,0.536
1167019560,0.536
1167019620,0.536
1167019680,0.538
1167019740,0.536
1167019800,0.54
1167019860,0.536
1167019920,0.536
1167019980,0.54
1167020040,0.546
1167020100,0.55
1167020160,0.55
1167020220,0.548
1167020280,0.682
1167020340,0.738
1167020400,0.734
1167020460,0.726
1167020520,0.722
1167020580,0.718
1167020640,0.716
1167020700,0.712
1167020760,0.664
1167020820,0.66
1167020880,0.654
1167020940,0.64
1167021000,0.632
1167021060,0.542
1167021120,0.542
1167021180,0.54
1167021240,0.538
1167021300,0.54
1167021360,0.544
1167021420,0.544
1167021480,0.536
1167021540,0.536
1167021600,0.534
1167021660,0.53
1167021720,0.532
1167021780,0.532
1167021840,0.534
1167021900,0.542
1167021960,0.544
1167022020,0.544
1167022080,0.544
1167022140,0.544
1167022200,0.544
1167022260,0.544
1167022320,0.542
1167022380,0.538
1167022440,0.534
1167022500,0.534
1167022560,0.59
1167022620,0.648
1167022680,0.642
1167022740,0.644
1167022800,0.646
1167022860,0.644
1167022920,0.64
1167022980,0.696
1167023040,0.714
1167023100,0.738
1167023160,0.794
1167023220,0.79
1167023280,0.776
1167023340,0.686
1167023400,0.686
1167023460,0.676
1167023520,0.616
1167023580,0.612
1167023640,0.616
1167023700,0.622
1167023760,0.62
1167023820,0.622
1167023880,0.62
1167023940,0.616
1167024000,0.61
1167024060,0.608
1167024120,0.61
1167024180,0.608
1167024240,0.606
1167024300,0.602
1167024360,0.602
1167024420,0.604
1167024480,0.604
1167024540,0.61
1167024600,0.616
1167024660,0.608
1167024720,0.608
1167024780,0.554
1167024840,0.618
1167024900,0.644
1167024960,0.64
1167025020,0.64
1167025080,0.64
1167025140,0.634
1167025200,0.63
1167025260,0.63
1167025320,0.626
1167025380,0.626
1167025440,0.626
1167025500,0.628
1167025560,0.602
1167025620,0.538
1167025680,0.538
1167025740,0.63
1167025800,0.61
1167025860,0.61
1167025920,0.61
1167025980,0.61
1167026040,0.608
1167026100,0.604
1167026160,0.602
1167026220,0.55
1167026280,0.42
1167026340,0.212
1167026400,0.216
1167026460,0.216
1167026520,0.216
1167026580,0.216
1167026640,0.218
1167026700,0.218
1167026760,0.22
1167026820,0.218
1167026880,0.218
1167026940,0.218
1167027000,0.218
1167027060,0.218
1167027120,0.34
1167027180,0.332
1167027240,0.326
1167027300,0.326
1167027360,0.322
1167027420,0.318
1167027480,0.318
1167027540,0.316
1167027600,0.314
1167027660,0.314
1167027720,0.314
1167027780,0.312
1167027840,0.28
1167027900,0.216
1167027960,0.214
1167028020,0.214
1167028080,0.214
1167028140,0.214
1167028200,0.214
1167028260,0.212
1167028320,0.212
1167028380,0.21
1167028440,0.272
1167028500,0.288
1167028560,0.288
1167028620,0.286
1167028680,0.288
1167028740,0.288
1167028800,0.288
1167028860,0.286
1167028920,0.272
1167028980,0.212
1167029040,0.212
1167029100,0.214
1167029160,0.214
1167029220,0.21
1167029280,0.208
1167029340,0.208
1167029400,0.326
1167029460,0.324
1167029520,0.316
1167029580,0.31
1167029640,0.31
1167029700,0.316
1167029760,0.316
1167029820,0.314
1167029880,0.312
1167029940,0.304
1167030000,0.304
1167030060,0.306
1167030120,0.29
1167030180,0.208
1167030240,0.208
1167030300,0.202
1167030360,0.204
1167030420,0.208
1167030480,0.21
1167030540,0.21
1167030600,0.202
1167030660,0.202
1167030720,0.208
1167030780,0.208
1167030840,0.208
1167030900,0.204
1167030960,0.198
1167031020,0.202
1167031080,0.208
1167031140,0.298
1167031200,0.282
1167031260,0.28
1167031320,0.278
1167031380,0.282
1167031440,0.282
1167031500,0.28
1167031560,0.28
1167031620,0.244
1167031680,0.312
1167031740,0.32
1167031800,0.316
1167031860,0.314
1167031920,0.308
1167031980,0.302
1167032040,0.304
1167032100,0.306
1167032160,0.304
1167032220,0.3
1167032280,0.296
1167032340,0.294
1167032400,0.426
1167032460,0.518
1167032520,0.52
1167032580,0.518
1167032640,0.51
1167032700,0.512
1167032760,0.522
1167032820,0.522
1167032880,0.544
1167032940,0.546
1167033000,0.542
1167033060,0.554
1167033120,0.752
1167033180,0.898
1167033240,2.238
1167033300,5.678
1167033360,4.582
1167033420,4.568
1167033480,2.414
1167033540,2.872
1167033600,2.858
1167033660,2.852
1167033720,4.108
1167033780,3.652
1167033840,2.862
1167033900,2.78
1167033960,3.138
1167034020,3.188
1167034080,3.188
1167034140,3.176
1167034200,3.156
1167034260,3.104
1167034320,3.11
1167034380,3.136
1167034440,3.128
1167034500,3.132
1167034560,3.092
1167034620,3.098
1167034680,3.058
1167034740,3.004
1167034800,2.948
1167034860,2.936
1167034920,2.936
1167034980,2.936
1167035040,2.93
1167035100,2.946
1167035160,2.942
1167035220,2.946
1167035280,2.932
1167035340,2.938
1167035400,2.98
1167035460,2.97
1167035520,2.972
1167035580,2.954
1167035640,2.948
1167035700,2.594
1167035760,1.862
1167035820,1.886
1167035880,1.892
1167035940,1.886
1167036000,1.874
1167036060,1.874
1167036120,1.902
1167036180,1.972
1167036240,2.03
1167036300,2.07
1167036360,2.062
1167036420,2.056
1167036480,2.07
1167036540,2.064
1167036600,2.058
1167036660,2.046
1167036720,2.038
1167036780,2.014
1167036840,1.984
1167036900,1.982
1167036960,1.894
1167037020,1.868
1167037080,1.842
1167037140,1.812
1167037200,1.816
1167037260,1.816
1167037320,1.816
1167037380,1.824
1167037440,1.83
1167037500,1.832
1167037560,1.828
1167037620,1.784
